Unnamed: 0,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Marital status_2,Marital status_3,Marital status_4,Marital status_5,Marital status_6,Nacionality_2,Nacionality_6,Nacionality_11,Nacionality_13,Nacionality_14,Nacionality_17,Nacionality_21,Nacionality_22,Nacionality_24,Nacionality_25,Nacionality_26,Nacionality_32,Nacionality_41,Nacionality_62,Nacionality_100,Nacionality_101,Nacionality_103,Nacionality_105,Nacionality_108,Nacionality_109,Attendance_Full-Time,Attendance_Online,Attendance_Part-Time,Field of Study_Commerce,Field of Study_Engineering,Field of Study_Medicine,Field of Study_Science,Special Needs_Special Needs,Citizenship_Athens,Citizenship_Barcelona,Citizenship_Berlin,Citizenship_Brussels,Citizenship_Bucharest,Citizenship_Budapest,Citizenship_Copenhagen,Citizenship_Dublin,Citizenship_Edinburgh,Citizenship_Helsinki,Citizenship_Istanbul,Citizenship_Kyiv,Citizenship_Lisbon,Citizenship_London,Citizenship_Madrid,Citizenship_Milan,Citizenship_Munich,Citizenship_Oslo,Citizenship_Paris,Citizenship_Prague,Citizenship_Rome,Citizenship_Saint Petersburg,Citizenship_Sofia,Citizenship_Stockholm,Citizenship_Venice,Citizenship_Vienna,Citizenship_Warsaw,Citizenship_Zurich,Family Position_Middle Child,Family Position_Youngest Child,Target_Enrolled,Target_Graduate
389,44,1,-0.386378623658739,0.0,0.0,-0.1942712740357243,37,37,0.3205197299053773,0.2435719412624249,156.1,0,0,0,1,0,1,21,0.0,3,-0.1157349518265161,6,0.6842807249332029,1.7447641508951737,-1.0702755793312768,0.0,-0.1813161393635884,-0.5207760452788925,6,1.2581399835540823,0,13.9,-1.1187300229169113,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4392,1,1,-0.685374174034784,0.0,0.0,-0.1942712740357243,37,1,1.6950302314704089,1.3301957891794742,138.4,0,0,0,1,0,0,18,0.0,0,-1.1559794822501532,6,0.1387300641819182,-1.332778042081286,-1.0702755793312768,0.0,-1.1117569017403688,0.0662282881281967,5,-1.215472196715441,0,10.8,0.1248157948783875,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3618,17,5,1.3714523593213048,0.0,0.0,-0.1942712740357243,1,1,0.3205197299053773,0.2435719412624249,136.7,1,0,0,1,0,0,18,0.0,0,-0.1157349518265161,6,0.6842807249332029,0.0904824129732288,-1.0702755793312768,0.0,-0.1813161393635884,-0.5207760452788925,6,0.997759754052028,0,8.9,0.1248157948783875,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1581,16,2,-0.9383704089683604,0.0,0.0,2.894188945661045,1,3,-0.698064044072494,-1.5674678052659907,122.5,1,0,0,1,0,0,18,0.0,0,-0.1157349518265161,11,-1.4089723580845526,-1.0547895594342718,0.9343387995686252,0.0,-0.1813161393635884,0.9467347882388308,4,-1.215472196715441,4,7.6,1.0026128427338927,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2956,7,1,0.4744657081931703,0.0,0.0,-0.1942712740357243,37,37,0.999575579223958,-0.4808439573489413,130.0,0,0,0,1,0,0,36,0.0,0,0.9245095785971208,7,-1.827622974688104,-0.2912749111626047,0.9343387995686252,0.0,0.7491246230131919,-0.2272738785753478,0,-0.3041413934582485,7,16.2,-0.6798314989891586,-0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
924,39,1,2.087727414068313,0.0,0.0,-0.1942712740357243,37,37,0.999575579223958,0.9679878398737912,110.0,0,0,0,1,0,0,37,0.0,0,-1.1559794822501532,14,-0.9903217414810014,-1.8183042077059388,0.9343387995686252,0.0,-1.1117569017403688,-0.2272738785753478,3,-0.9550919672133854,0,12.7,1.807260136601439,-1.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2799,42,1,-0.7773728049197208,0.0,0.0,-0.1942712740357243,1,1,-0.3585361194132036,0.2435719412624249,108.6,0,0,0,0,1,0,34,0.0,2,0.9245095785971208,13,0.2656301083296518,-0.2912749111626047,0.9343387995686252,0.0,0.7491246230131919,-0.2272738785753478,3,-1.215472196715441,0,15.5,1.14891235070981,-4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3910,17,1,-1.619196550387233,0.0,0.0,-0.1942712740357243,19,19,-0.698064044072494,-0.8430519066546244,130.7,1,0,0,1,0,0,20,0.0,0,0.1817606288466247,9,0.6842807249332029,-1.332778042081286,-1.0702755793312768,0.0,-0.1813161393635884,0.0662282881281967,5,-0.746787783611742,0,7.6,1.0026128427338927,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2508,17,1,-0.386378623658739,0.0,0.0,-0.1942712740357243,19,38,0.999575579223958,0.2435719412624249,129.1,0,0,0,1,1,1,23,0.0,0,-0.1157349518265161,0,-1.827622974688104,-0.2912749111626047,0.9343387995686252,0.0,-0.1813161393635884,-2.2817890455001604,0,-0.3041413934582485,0,9.4,-1.484478792856705,-3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2036,17,1,-0.685374174034784,0.0,0.0,-0.1942712740357243,1,37,-0.3585361194132036,0.9679878398737912,131.4,1,0,0,1,1,0,22,0.0,0,-1.1559794822501532,8,-0.9903217414810014,-1.8183042077059388,-1.0702755793312768,0.0,-1.1117569017403688,-0.2272738785753478,1,-1.9966128852216063,0,7.6,1.0026128427338927,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3821,39,1,-1.158509990014459,0.0,0.0,-0.1942712740357243,1,38,-0.3585361194132036,-0.1186360080432581,168.6,0,0,0,1,1,0,26,0.0,0,-0.1157349518265161,9,-1.827622974688104,-0.2912749111626047,0.9343387995686252,0.0,-0.1813161393635884,-0.5207760452788925,0,-0.3041413934582485,0,13.9,-1.1187300229169113,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1224,1,3,0.4744657081931703,0.0,0.0,-0.1942712740357243,19,38,0.3205197299053773,0.2435719412624249,126.5,1,0,0,1,0,1,19,0.0,0,1.964754109020758,8,1.521581958140305,0.9122150531756104,-1.0702755793312768,0.0,1.6795653853899724,0.0662282881281967,8,0.7969415020485675,0,9.4,-1.484478792856705,-3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3216,17,2,-0.3338079774387751,0.0,0.0,-0.1942712740357243,3,3,-1.3771198933910749,-1.5674678052659907,124.3,0,0,0,0,1,0,18,0.0,0,-0.1157349518265161,9,0.2656301083296518,-0.9020866297799388,0.9343387995686252,0.0,-0.1813161393635884,1.8272412883494649,2,-1.9966128852216063,0,9.4,-1.484478792856705,-3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3006,1,4,-0.685374174034784,0.0,0.0,-0.1942712740357243,1,19,-0.698064044072494,-0.4808439573489413,136.3,0,0,0,1,0,0,18,0.0,0,-1.1559794822501532,9,-0.1530205082738992,-0.863910897366355,0.9343387995686252,0.0,-1.1117569017403688,-0.5207760452788925,4,-1.215472196715441,0,8.9,0.1248157948783875,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2549,17,2,-0.3338079774387751,0.0,0.0,-0.1942712740357243,1,2,-0.3585361194132036,-1.2052598559603076,106.7,1,0,1,1,1,1,19,0.0,0,-0.1157349518265161,14,-0.9903217414810014,-1.8183042077059388,0.9343387995686252,0.0,-0.1813161393635884,-0.5207760452788925,0,-0.3041413934582485,0,13.9,-1.1187300229169113,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1946,1,1,0.4744657081931703,0.0,0.0,-0.1942712740357243,19,38,-0.3585361194132036,-1.2052598559603076,149.3,0,0,0,1,0,0,18,0.0,0,1.964754109020758,8,1.521581958140305,1.2624773980702375,0.9343387995686252,0.0,1.6795653853899724,0.0662282881281967,8,1.155289792900771,0,9.4,-1.484478792856705,-3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
739,51,1,1.3714523593213048,0.0,0.0,-0.1942712740357243,1,19,0.6600476545646677,0.6057798905681081,117.1,1,0,0,1,1,0,20,0.0,1,0.9245095785971208,7,0.6842807249332029,1.1085019440021189,-1.0702755793312768,0.0,-0.1813161393635884,-0.2272738785753478,5,0.3468091802968897,0,8.9,0.1248157948783875,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40,1,5,1.3714523593213048,0.0,0.0,-0.1942712740357243,3,3,-1.3771198933910749,-1.5674678052659907,121.1,0,0,1,1,0,0,18,0.0,0,-0.1157349518265161,6,-0.1530205082738992,0.2813610750411456,0.9343387995686252,0.0,-1.1117569017403688,-0.8142782119824371,0,-0.3041413934582485,0,12.7,1.807260136601439,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
868,18,1,-0.3338079774387751,0.0,0.0,-0.1942712740357243,19,19,-0.698064044072494,-0.4808439573489413,126.9,0,0,0,1,1,0,20,0.0,0,-0.1157349518265161,7,0.6842807249332029,1.126680864199063,0.9343387995686252,0.0,-0.1813161393635884,-0.2272738785753478,5,0.1905810425956572,0,16.2,-0.6798314989891586,-0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2779,1,2,-0.386378623658739,0.0,0.0,-0.1942712740357243,19,19,-0.698064044072494,0.2435719412624249,121.7,1,0,0,1,0,1,21,0.0,0,-0.1157349518265161,9,0.2656301083296518,-0.0367700284053819,-1.0702755793312768,0.0,-0.1813161393635884,-0.2272738785753478,5,-0.5905596459105081,0,13.9,-1.1187300229169113,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
539,18,3,1.3714523593213048,0.0,0.0,-0.1942712740357243,19,1,1.6950302314704089,0.9679878398737912,122.1,1,0,0,1,1,0,19,0.0,0,-0.1157349518265161,9,0.1387300641819182,-1.332778042081286,0.9343387995686252,0.0,-0.1813161393635884,-0.5207760452788925,6,-0.9550919672133854,0,10.8,0.1248157948783875,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3249,1,3,-0.9383704089683604,0.0,0.0,-0.1942712740357243,38,37,-0.3585361194132036,-0.4808439573489413,154.4,1,0,0,1,0,0,18,0.0,0,-0.1157349518265161,6,0.6842807249332029,1.36300682675934,-1.0702755793312768,0.0,-0.1813161393635884,-0.5207760452788925,6,1.1279498688030551,0,16.2,-0.6798314989891586,-0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3387,17,1,-0.8890854281371442,0.0,0.0,-4.356738444642514,38,38,-0.698064044072494,0.9679878398737912,119.1,0,0,0,1,0,0,20,0.0,0,-0.1157349518265161,8,0.6842807249332029,0.6903867794723964,-1.0702755793312768,0.0,-0.1813161393635884,2.4142456217565536,6,-0.5905596459105081,0,12.4,-0.5335319910132412,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2745,1,2,1.6343055904211246,0.0,0.0,-0.1942712740357243,37,19,0.999575579223958,0.6057798905681081,137.5,1,0,0,1,0,0,21,0.0,0,-0.1157349518265161,7,0.6842807249332029,0.7994603006540627,-1.0702755793312768,0.0,-0.1813161393635884,0.0662282881281967,6,0.4584007072263416,0,7.6,1.0026128427338927,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3873,1,2,-0.9383704089683604,0.0,0.0,-0.1942712740357243,19,19,-1.0375919687317845,1.7122185451694738,123.5,1,1,0,0,1,0,19,0.0,0,-0.1157349518265161,9,-0.1530205082738992,0.0904824129732288,-1.0702755793312768,0.0,0.0395395260684518,0.08418947774566,0,-1.814740592723576,0,9.4,0.0,-3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4002,39,2,-0.3338079774387751,0.0,0.0,3.61928168469136,19,19,0.999575579223958,-0.4808439573489413,123.5,0,0,0,1,1,0,39,0.0,0,-0.1157349518265161,6,0.6842807249332029,0.8539970612448958,-1.0702755793312768,0.0,-0.1813161393635884,-0.5207760452788925,6,0.6071894097989453,0,12.4,-0.5335319910132412,1.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2723,17,2,-0.685374174034784,0.0,0.0,-0.1942712740357243,19,1,0.999575579223958,-1.2052598559603076,120.1,1,0,0,1,0,1,18,0.0,0,-1.1559794822501532,15,-0.9903217414810014,-1.8183042077059388,0.9343387995686252,0.0,-1.1117569017403688,1.8272412883494649,2,-0.4343315082092756,0,13.9,-1.1187300229169113,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1371,1,1,0.4744657081931703,0.0,0.0,-0.1942712740357243,1,1,0.999575579223958,0.9679878398737912,120.0,0,0,0,1,1,0,20,0.0,0,1.964754109020758,8,1.102931341536754,2.0210837378887296,-1.0702755793312768,0.0,1.6795653853899724,0.0662282881281967,7,1.931408862695111,0,12.7,1.807260136601439,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1145,1,2,-0.386378623658739,0.0,0.0,-0.1942712740357243,19,11,-2.056175742709656,-2.2918837038773567,103.5,1,0,0,1,0,0,22,0.0,0,-0.1157349518265161,7,0.2656301083296518,0.7776455964177295,-1.0702755793312768,0.0,-0.1813161393635884,0.3597304548317414,5,-0.2781033705080431,0,7.6,1.0026128427338927,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
